person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,previous_default,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_default
0.040322581,0.025950634,0,0.855072464,0.665730337,0.19,1,0,0,0,1,1
0.032258065,0.02793529,0.048780488,0.507246377,0.195505618,0.1,0,0,0,0,1,0
0.040322581,0.027685791,0.024390244,0.275362319,0.319662921,0.06,0,1,0,0,0,0
0.032258065,0.025684456,0,0.710144928,0.515168539,0.16,1,0,0,0,1,1
0.048387097,0.027685123,0,0.362318841,0.393258427,0.08,0,0,0,0,1,0
0.032258065,0.013225484,0,0.710144928,,0.26,0,0,0,0,1,1
0.032258065,0.017678452,0.056910569,0.710144928,0.57752809,0.23,1,0,0,0,1,0
0.016129032,0.001894596,0.056910569,0.057971014,0.399438202,0.16,0,0,0,1,0,1
0.040322581,0.021731154,0.024390244,0.130434783,0.621910112,0.03,0,0,0,0,1,1
0.040322581,0.027685123,0.016260163,0.565217391,0.116292135,0.12,0,1,0,0,0,0
0.016129032,0.016107405,0.048780488,0.710144928,0.535955056,0.25,1,0,0,0,1,1
0.040322581,0.018178786,0.056910569,0.710144928,0.410674157,0.22,1,0,0,0,1,0
0.032258065,0.019346231,0.06504065,0.710144928,0.293820225,0.21,0,0,0,0,1,0
0.040322581,0.019346231,0.048780488,0.710144928,0.298876404,0.21,0,0,0,0,1,0
0.024193548,0.019346231,0.056910569,0.710144928,0.256741573,0.21,0,0,0,0,1,0
0.032258065,0.014643095,0.040650407,0.710144928,0.556741573,0.23,1,0,0,0,1,1
0.008064516,0.001934623,0.040650407,0.014492754,0.10505618,0.06,0,0,0,1,0,0
0.048387097,0.017344897,0.016260163,0.710144928,0.541011236,0.23,0,0,0,0,1,1
0.048387097,0.021013342,0.048780488,0.710144928,0.299438202,0.19,0,0,0,0,1,0
0.024193548,0.021014009,0.032520325,0.710144928,0.595505618,0.19,1,0,0,0,1,0
0.024193548,0.021014009,0.056910569,0.710144928,0.341011236,0.19,0,0,0,0,1,0
0.040322581,0.027685123,0.032520325,0.565217391,0.399438202,0.12,0,0,0,1,0,0
0.048387097,0.027685123,0,0.333333333,0.457865169,0.07,1,1,0,0,0,0
0.016129032,0.027518346,0.008130081,0.391304348,0.321348315,0.08,0,0,0,0,1,0
0.048387097,0.027476651,0.081300813,0.688405797,0.418539326,0.14,1,0,0,0,1,0
0.024193548,0.027451634,0.024390244,0.565217391,0.346067416,0.12,0,0,0,0,1,0
0.032258065,0.0273996,0.040650407,0.037681159,0.320224719,0.01,0,0,0,0,1,0
0.040322581,0.027351568,0.016260163,1,0.293820225,0.21,0,1,0,0,0,0
0.032258065,0.021564376,0.048780488,0.710144928,0.278089888,0.19,0,0,0,0,1,0
0.032258065,0.001934623,0.040650407,0.08115942,0.054494382,0.21,0,0,0,1,0,1
0.032258065,0.021681121,0.06504065,0.710144928,0.598314607,0.19,1,0,0,0,1,0
0.040322581,0.021681121,0.056910569,0.710144928,0.292134831,0.19,0,0,0,0,1,0
0.040322581,0.001934623,0,0.07826087,0.711797753,0.21,0,0,0,1,0,1
0.040322581,0.021847899,0.040650407,0.710144928,0.333707865,0.19,0,0,0,0,1,0
0.048387097,0.021957972,0.081300813,0.710144928,0.399438202,0.18,0,0,0,0,1,0
0.040322581,0.023515677,0,0.710144928,0.256741573,0.17,0,0,0,0,1,0
0.024193548,0.024349566,0.032520325,0.710144928,0.27752809,0.17,0,0,0,0,1,0
0.024193548,0.026851234,0.024390244,0.263768116,0.032022472,0.06,0,1,0,0,0,0
0.016129032,0.0248499,0.040650407,0.68115942,0.573033708,0.16,1,1,0,0,0,1
0.032258065,0.026851234,0.040650407,0.565217391,0.278089888,0.12,0,1,0,0,0,0
0.040322581,0.026851234,0,0.710144928,0.804494382,0.15,0,1,0,0,0,0
0.008064516,0.026851234,0.040650407,0.565217391,0.083707865,0.12,0,1,0,0,0,0
0.024193548,0.002001334,0.056910569,0.15942029,0.139325843,0.38,0,0,0,1,0,1
0.024193548,0.002001334,0.024390244,0.051449275,0.429213483,0.14,1,1,0,0,0,0
0.024193548,0.002001334,0.056910569,0.043478261,0.054494382,0.13,0,0,0,1,0,0
0.024193548,0.024016011,0.008130081,0.710144928,0.534269663,0.17,0,0,0,0,1,1
0.024193548,0.002001334,0.008130081,0.147826087,0.416853933,0.35,0,1,0,0,0,1
0.032258065,0.00200467,0.024390244,0.09057971,0.658426966,0.23,1,0,0,1,0,1
0.016129032,0.002017011,0.016260163,0.144927536,0.096629213,0.34,0,1,0,0,0,1
0.040322581,0.028519013,0.016260163,0.710144928,0.195505618,0.14,0,0,0,0,1,0
0.016129032,0.00203469,0.048780488,0.043478261,0.393258427,0.12,0,0,0,1,0,0
0.032258065,0.030186791,0.056910569,0.710144928,0.407865169,0.14,1,0,0,0,1,0
0.040322581,0.026350901,0.073170732,0.710144928,0.315168539,0.15,0,0,0,0,1,0
0.048387097,0.026184123,0.081300813,0.855072464,0.139325843,0.19,0,0,0,0,1,0
0.016129032,0.026017345,0,1,0.293820225,0.22,0,1,0,0,0,0
0.040322581,0.036857905,0.040650407,0.710144928,0.361797753,0.11,0,0,0,0,1,0
0.040322581,0.002068045,0.008130081,0.130434783,0.197752809,0.3,0,0,0,1,0,1
0.024193548,0.002084723,0.048780488,0.112318841,0.236516854,0.27,0,0,0,1,0,1
0.040322581,0.007588392,0.048780488,0.702898551,0.494382022,0.5,0,0,0,0,1,1
0.024193548,0.00933956,0.032520325,0.702898551,0.219662921,0.41,0,0,0,0,1,1
0.032258065,0.013375584,0.06504065,0.695652174,0.473595506,0.29,0,0,0,0,1,0
0.016129032,0.002134757,0.040650407,0.043478261,0.293820225,0.12,0,1,0,0,0,0
0.032258065,0.014676451,0.06504065,0.695652174,0.339325843,0.27,0,0,0,0,1,0
0.024193548,0.026017345,0.040650407,1,0.125842697,0.22,0,1,0,0,0,0
0.032258065,0.026017345,0.073170732,0.333333333,0.637640449,0.07,0,1,0,0,0,0
0.040322581,0.026017345,0.008130081,0.333333333,0.236516854,0.07,0,1,0,0,0,0
0.048387097,0.026017345,0.048780488,0.710144928,0.38258427,0.16,1,0,0,0,1,0
0.040322581,0.020313542,0,0.275362319,0.487078652,0.07,0,1,0,0,0,1
0.040322581,0.008338893,0.016260163,0.688405797,0.480898876,0.45,0,0,0,0,1,1
0.024193548,0.009756504,0.008130081,0.688405797,0.292134831,0.39,0,0,0,0,1,1
0.032258065,0.002134757,,0.098550725,,0.23,0,1,0,0,0,1
0.040322581,0.010740494,0.073170732,0.688405797,0.682022472,0.35,0,0,0,0,1,1
0.048387097,0.008679953,0.008130081,0.688405797,0.535955056,0.37,0,0,0,0,1,1
0.016129032,0.01167445,0.056910569,0.688405797,0.574719101,0.33,1,0,0,0,1,1
0.032258065,0.010248999,0.073170732,0.688405797,0.57752809,0.31,0,0,0,0,1,1
0.032258065,0.014327552,0.008130081,0.688405797,0.399438202,0.27,0,0,0,0,1,0
0.048387097,0.012341561,0,0.688405797,0.682022472,0.31,1,0,0,0,1,1
0.024193548,0.016010674,0,0.688405797,0.418539326,0.24,1,0,0,0,1,0
0.024193548,0.016511007,0.048780488,0.688405797,0.57752809,0.24,0,0,0,0,1,0
0.040322581,0.026017345,0.016260163,0.246376812,,0.06,0,1,0,0,0,0
0.040322581,0.026017345,0.040650407,0.420289855,0.321348315,0.09,0,0,0,1,0,0
0.032258065,0.026017345,0.024390244,0.565217391,0.594382022,0.13,0,1,0,0,0,0
0.024193548,0.026017345,0.016260163,0.710144928,0.574719101,0.16,1,1,0,0,0,0
0.048387097,0.026017345,0,0.384057971,,0.09,0,1,0,0,0,0
0.008064516,0.026017345,0.024390244,0.427536232,0.555617978,0.1,1,1,0,0,0,0
0.040322581,0.026017345,0.024390244,0.565217391,0.452247191,0.13,1,1,0,0,0,0
0.016129032,0.002134757,0,0.123188406,0.473595506,0.28,1,1,0,0,0,1
0.040322581,0.018011341,0.073170732,0.688405797,,0.22,0,0,0,0,1,0
0.008064516,0.002134757,0,0.15942029,0.279213483,0.36,0,1,0,0,0,1
0.040322581,0.018545697,0,0.688405797,0.333707865,0.21,0,0,0,0,1,0
0.024193548,0.023348899,0,0.688405797,0.36011236,0.17,0,0,0,0,1,0
0.024193548,0.047198132,0.024390244,0.688405797,0.399438202,0.08,0,0,0,0,1,0
0.016129032,0.017344897,0.008130081,0.685507246,0.535955056,0.22,1,0,0,0,1,1
0.016129032,0.006504336,0.056910569,0.68115942,0.473595506,0.56,1,0,0,0,1,1
0.024193548,0.007172115,0.008130081,0.68115942,0.346067416,0.51,0,0,0,0,1,1
0.032258065,0.007338225,0.032520325,0.68115942,0.610674157,0.5,1,0,0,0,1,1
0.048387097,0.007338225,0.032520325,0.68115942,,0.5,0,0,0,0,1,1
0.008064516,0.006831888,0.016260163,0.68115942,0.610674157,0.53,1,0,0,0,1,1
0.040322581,0.008005337,,0.68115942,0.298876404,0.46,0,0,0,0,1,1
0.016129032,0.002226818,,0.050724638,0.553370787,0.13,1,1,0,0,0,0
0.032258065,0.007171448,0.024390244,0.68115942,0.695505618,0.51,0,0,0,0,1,1
0.016129032,0.002234823,0.048780488,0.014492754,0.333707865,0.06,0,1,0,0,0,0
0.016129032,0.007505003,0.016260163,0.68115942,0.682022472,0.49,0,0,0,0,1,1
0.048387097,0.00933956,0,0.68115942,0.139325843,0.4,0,0,0,0,1,1
0.040322581,0.00933956,0.024390244,0.68115942,0.312921348,0.4,0,0,0,0,1,1
0.016129032,0.00933956,0,0.68115942,0.10505618,0.4,0,0,0,0,1,1
0.008064516,0.00933956,0.040650407,0.68115942,0.299438202,0.4,0,0,0,0,1,1
0.048387097,0.009673783,0.073170732,0.68115942,0.139325843,0.39,0,0,0,0,1,1
0.016129032,0.009739827,0.024390244,0.68115942,0.529213483,0.38,0,0,0,0,1,1
0.048387097,0.010173449,0.081300813,0.68115942,,0.37,0,0,0,0,1,1
0.016129032,0.002294863,0.048780488,0.129710145,,0.28,1,1,0,0,0,1
0.024193548,0.009172782,0.040650407,0.68115942,0.801685393,0.41,1,0,0,0,1,1
0.024193548,0.010340227,0.048780488,0.68115942,,0.36,0,0,0,0,1,1
0.032258065,0.00933956,0,0.68115942,0.535955056,0.4,0,0,0,0,1,1
0.040322581,0.010364076,0.073170732,0.68115942,0.088202247,0.36,0,0,0,0,1,1
0.016129032,0.00971481,0.024390244,0.68115942,0.619662921,0.39,1,0,0,0,1,1
0.032258065,0.011007338,0.06504065,0.68115942,0.312921348,0.34,0,0,0,0,1,1
0.024193548,0.01167445,0.056910569,0.68115942,0.312921348,0.32,0,0,0,0,1,1
0.016129032,0.00233489,0.024390244,0.072463768,0.139325843,0.17,0,0,0,1,0,1
0.016129032,0.011841227,0.048780488,0.68115942,0.408426966,0.32,0,0,0,0,1,1
0.032258065,0.011841227,0.073170732,0.68115942,0.278089888,0.32,0,0,0,0,1,1
0.032258065,0.011841227,0.056910569,0.68115942,,0.32,0,0,0,0,1,1
0.048387097,0.01084056,0,0.68115942,0.584831461,0.35,0,0,0,0,1,1
0.024193548,0.012341561,0.032520325,0.68115942,0.47752809,0.31,0,0,0,0,1,1
0.016129032,0.00233489,,0.043478261,0.341011236,0.11,0,0,0,1,0,0
0.032258065,0.012675117,0.016260163,0.68115942,0.271348315,0.3,0,0,0,0,1,0
0.016129032,0.00233489,0.008130081,0.086956522,0.116292135,0.19,0,0,0,1,0,1
0.024193548,0.00233489,0.024390244,0.101449275,0.032022472,0.22,0,0,0,1,0,1
0.024193548,0.011791194,0.048780488,0.68115942,0.421348315,0.32,0,0,0,0,1,1
0.048387097,0.014108739,0.024390244,0.68115942,0.346067416,0.27,0,0,0,0,1,0
0.040322581,0.015176785,0.032520325,0.68115942,0.195505618,0.25,0,0,0,0,1,0
0.016129032,0.01317545,0.048780488,0.68115942,0.801685393,0.29,0,0,0,0,1,1
0.040322581,0.015176785,0.073170732,0.68115942,0.062921348,0.25,0,0,0,0,1,0
0.008064516,0.00233489,0.024390244,0.127536232,0.512359551,0.27,1,0,0,1,0,1
0.008064516,0.00233489,,0.130434783,0.319662921,0.28,0,0,0,1,0,1
0.048387097,0.016010674,0.040650407,0.68115942,0.410674157,0.24,0,0,0,0,1,0
0.032258065,0.017678452,0.056910569,0.68115942,0.573033708,0.22,0,0,0,0,1,0
0.032258065,0.00233489,0,0.166666667,0.062921348,0.35,0,0,0,1,0,1
0.016129032,0.015677118,0.056910569,0.68115942,,0.24,1,0,0,0,1,1
0.048387097,0.016656438,0.048780488,0.68115942,0.820786517,0.23,0,0,0,0,1,1
0.016129032,0.019346231,0.032520325,0.68115942,0.252247191,0.2,0,0,0,0,1,0
0.032258065,0.019346231,0.008130081,0.68115942,0.408426966,0.2,0,0,0,0,1,0
0.048387097,0.017344897,0.073170732,0.68115942,0.828089888,0.22,0,0,0,0,1,1
0.032258065,0.020026684,0.032520325,0.68115942,0.621910112,0.19,1,0,0,0,1,0
0.024193548,0.00233489,0.008130081,0.057971014,0.591573034,0.14,0,1,0,0,0,1
0.032258065,0.021014009,0.056910569,0.68115942,0.341011236,0.18,0,0,0,0,1,0
0.040322581,0.021847899,0.06504065,0.68115942,0.312921348,0.18,0,0,0,0,1,0
0.032258065,0.021847899,0.032520325,0.68115942,0.470224719,0.18,0,0,0,0,1,0
0.024193548,0.018470647,0.016260163,0.68115942,0.820786517,0.18,1,0,0,0,1,1
0.024193548,0.024349566,0,0.68115942,0.116292135,0.16,0,0,0,0,1,0
0.024193548,0.022348232,0.056910569,0.68115942,0.594382022,0.17,1,0,0,0,1,1
0.032258065,0.00233489,0.048780488,0.362318841,0.138202247,0.72,0,0,0,1,0,1
0.008064516,0.00233489,0,0.166666667,0.292134831,0.35,0,0,0,1,0,1
0.048387097,0.025183456,0.056910569,0.68115942,0.312921348,0.15,0,0,0,0,1,0
0.048387097,0.024016011,0.008130081,0.68115942,0.723595506,0.16,0,0,0,0,1,1
0.048387097,0.027685123,0.024390244,0.68115942,,0.14,1,0,0,0,1,0
0.008064516,0.00233489,0.008130081,0.057971014,0.333707865,0.14,0,0,0,1,0,0
0.032258065,0.006653769,0.06504065,0.680434783,,0.55,0,0,0,0,1,1
0.024193548,0.019346231,0.032520325,0.673913043,0.452247191,0.2,0,0,0,0,1,0
0.032258065,0.008505003,0.016260163,0.669565217,0.363483146,0.43,0,0,0,0,1,1
0.032258065,0.00233489,0,0.275362319,0.379775281,0.56,0,1,0,0,0,1
0.040322581,0.016344229,0.073170732,0.669565217,0.453370787,0.23,0,0,0,0,1,0
0.024193548,0.011841227,0.024390244,0.66884058,0.51011236,0.31,0,0,0,0,1,1
0.016129032,0.00233489,0.016260163,0.101449275,,0.22,0,0,0,1,0,1
0.016129032,0.00233489,0.008130081,0.142028986,0.555617978,0.3,1,0,0,1,0,1
0.040322581,0.00233489,0.008130081,0.101449275,,0.22,0,1,0,0,0,1
0.008064516,0.00233489,0.040650407,0.083333333,,0.19,0,0,0,1,0,1
0.016129032,0.010500334,0.008130081,0.663768116,0.116292135,0.35,0,0,0,0,1,1
0.016129032,0.006568546,0.056910569,0.652173913,,0.53,0,0,0,0,1,1
0.040322581,0.008763175,0.024390244,0.652173913,,0.41,0,0,0,0,1,1
0.024193548,0.00933956,0.016260163,0.652173913,0.379775281,0.38,0,0,0,0,1,1
0.032258065,0.00233489,0.024390244,0.020289855,0.33258427,0.07,1,1,0,0,0,0
0.040322581,0.009874583,0.073170732,0.652173913,0.252247191,0.36,0,0,0,0,1,1
0.032258065,0.010173449,0,0.652173913,0.369101124,0.35,0,0,0,0,1,1
0.024193548,0.010673783,0.056910569,0.652173913,0.235955056,0.34,0,0,0,0,1,1
0.016129032,0.00233489,0.008130081,0.072463768,0.25505618,0.17,0,0,0,1,0,1
0.040322581,0.012675117,0.073170732,0.652173913,,0.29,0,0,0,0,1,0
0.032258065,0.01400934,0.008130081,0.652173913,0.512359551,0.26,0,0,0,0,1,1
0.016129032,0.009106071,0.040650407,0.644927536,0.333707865,0.39,0,0,0,0,1,1
0.024193548,0.011007338,0.056910569,0.637681159,0.497191011,0.32,0,0,0,0,1,1
0.032258065,0.002382755,0.024390244,0.072463768,0.369101124,0.16,0,0,0,1,0,1
0.048387097,0.010981654,0.016260163,0.637681159,0.762359551,0.32,1,0,0,0,1,1
0.032258065,0.011507672,0,0.634782609,0.633707865,0.31,1,0,0,0,1,1
0.032258065,0.002418279,0.06504065,0.130434783,0.219101124,0.27,0,1,0,0,0,1
0.024193548,0.005170113,0.016260163,0.630434783,0.408426966,0.64,0,0,0,0,1,1
0.040322581,0.006504336,0.073170732,0.623188406,0.432022472,0.51,0,0,0,0,1,1
0.040322581,0.008005337,0.032520325,0.623188406,0.298876404,0.42,0,0,0,0,1,1
0.008064516,0.002451801,0,0.107246377,0.488202247,0.22,1,1,0,0,0,1
0.016129032,0.008839226,0.048780488,0.623188406,0.236516854,0.39,0,0,0,0,1,1
0.040322581,0.009006004,0,0.623188406,0.518539326,0.38,0,0,0,0,1,1
0.024193548,0.00933956,0.048780488,0.623188406,0.271348315,0.37,0,0,0,0,1,1
0.032258065,0.00933956,0.024390244,0.623188406,0.496629213,0.37,1,0,0,0,1,1
0.040322581,0.002474983,0.040650407,0.072463768,0.252247191,0.16,0,1,0,0,0,1
0.048387097,0.008672448,0.056910569,0.623188406,0.661235955,0.39,0,0,0,0,1,1
0.016129032,0.011007338,0.024390244,0.623188406,0.333707865,0.31,0,0,0,0,1,1
0.016129032,0.010340227,0.008130081,0.623188406,,0.33,0,0,0,0,1,1
0.024193548,0.011685123,0.024390244,0.623188406,0.290449438,0.3,0,0,0,0,1,0
0.032258065,0.012107572,0.040650407,0.623188406,0.215168539,0.29,0,0,0,0,1,0
0.016129032,0.002501668,0.048780488,0.09057971,0.17247191,0.19,0,0,0,1,0,1
0.048387097,0.012174783,0,0.623188406,0.062921348,0.29,0,0,0,0,1,0
0.008064516,0.002501668,0.040650407,0.15942029,0.17247191,0.32,0,0,0,1,0,1
0.032258065,0.012675117,0,0.623188406,,0.28,0,0,0,0,1,0
0.048387097,0.013108739,0.081300813,0.623188406,0.408426966,0.27,0,0,0,0,1,0
0.032258065,0.002501668,0.024390244,0.2,0.473595506,0.39,0,0,0,1,0,1
0.040322581,0.002501668,0.024390244,0.101449275,0.111235955,0.21,0,0,0,1,0,1
0.024193548,0.013342228,0.024390244,0.623188406,0.353370787,0.26,0,0,0,0,1,0
0.040322581,0.012283189,0.06504065,0.623188406,0.340449438,0.28,0,0,0,0,1,1
0.040322581,0.013008672,0.008130081,0.623188406,0.679213483,0.27,0,0,0,0,1,1
0.008064516,0.002503669,0,0.086956522,0.516292135,0.18,0,1,0,0,0,1
0.024193548,0.016010007,0.024390244,0.623188406,0.138202247,0.22,0,0,0,0,1,0
0.024193548,0.017678452,0,0.623188406,,0.2,0,0,0,0,1,0
0.016129032,0.002535023,0.048780488,0.128985507,0.353370787,0.26,0,1,0,0,0,1
0.040322581,0.008839226,0.032520325,0.614492754,0.369101124,0.38,0,0,0,0,1,1
0.032258065,0.008338893,0.040650407,0.611594203,0.453370787,0.4,0,0,0,0,1,1
0.024193548,0.008672448,0.06504065,0.611594203,0.887078652,0.39,1,0,0,0,1,1
0.048387097,0.009839893,0.016260163,0.611594203,0.501685393,0.34,1,0,0,0,1,1
0.016129032,0.013008672,0.024390244,0.611594203,0.46011236,0.26,1,0,0,0,1,0
0.016129032,0.012341561,0.048780488,0.611594203,0.328089888,0.28,0,0,0,0,1,1
0.016129032,0.002535023,0,0.055072464,0.290449438,0.13,0,0,0,1,0,0
0.032258065,0.018035357,0.06504065,0.611594203,0.139325843,0.19,0,0,0,0,1,0
0.032258065,0.002535023,,0.188405797,0.032022472,0.36,0,1,0,0,0,1
0.040322581,0.002535023,0.032520325,0.072463768,0.369101124,0.16,0,0,0,1,0,1
0.032258065,0.009172782,0.040650407,0.608695652,0.644382022,0.36,0,0,0,0,1,1
0.032258065,0.011007338,0.040650407,0.608695652,0.256741573,0.31,0,0,0,0,1,1
0.032258065,0.018679119,0.040650407,0.608695652,0.556741573,0.19,1,0,0,0,1,0
0.040322581,0.00933956,0.040650407,0.607246377,0.10505618,0.36,0,0,0,0,1,1
0.016129032,0.004503002,0.040650407,0.601449275,0.393258427,0.69,0,0,0,0,1,1
0.040322581,0.00718012,0.040650407,0.601449275,0.312921348,0.45,0,0,0,0,1,1
0.040322581,0.007848566,0.073170732,0.601449275,0.083707865,0.42,0,0,0,0,1,1
0.016129032,0.002535023,0.048780488,0.130434783,0.491573034,0.26,1,1,0,0,0,1
0.016129032,0.008172115,0.024390244,0.601449275,0.271348315,0.4,0,0,0,0,1,1
0.048387097,0.002535023,0,0.253623188,,0.48,0,0,0,1,0,1
0.032258065,0.008672448,0.06504065,0.601449275,0.591573034,0.38,1,0,0,0,1,1
0.032258065,0.010173449,0.032520325,0.601449275,0.591573034,0.33,1,0,0,0,1,1
0.008064516,0.005170113,0.024390244,0.594202899,0.399438202,0.6,0,0,0,0,1,1
0.016129032,0.002535023,0.048780488,0.026086957,0.533146067,0.07,1,1,0,0,0,1
0.024193548,0.002535023,0.056910569,0.072463768,,0.16,0,1,0,0,0,1
0.048387097,0.006004003,0.024390244,0.594202899,0.062921348,0.53,0,0,0,0,1,1
0.040322581,0.002535023,0.016260163,0.014492754,,0.05,0,0,0,1,0,0
0.048387097,0.006337558,0,0.594202899,0.665168539,0.5,1,0,0,0,1,1
0.024193548,0.009839893,0.016260163,0.594202899,0.333707865,0.33,0,0,0,0,1,1
0.048387097,0.002535023,0.040650407,0.101449275,0.11741573,0.21,0,1,0,0,0,1
0.016129032,0.009172782,0.016260163,0.594202899,0.297191011,0.36,0,0,0,0,1,1
0.016129032,0.011090727,0.024390244,0.594202899,0.480898876,0.3,1,0,0,0,1,0
0.048387097,0.010209973,0.089430894,0.594202899,0.487078652,0.32,0,0,0,0,1,1
0.016129032,0.011841227,0.016260163,0.594202899,0.257303371,0.28,0,0,0,0,1,0
0.016129032,0.002535023,0.024390244,0.130434783,0.556741573,0.26,0,1,0,0,0,1
0.040322581,0.009680954,0.073170732,0.594202899,0.612359551,0.29,1,0,0,0,1,1
0.032258065,0.012508339,0.06504065,0.594202899,0.139325843,0.27,0,0,0,0,1,0
0.024193548,0.012675117,0.024390244,0.594202899,0.369101124,0.26,0,0,0,0,1,0
0.032258065,0.013342228,0.06504065,0.594202899,0.299438202,0.25,0,0,0,0,1,0
0.048387097,0.013509006,0.024390244,0.594202899,0.47752809,0.25,0,0,0,0,1,0
0.016129032,0.014843229,0.008130081,0.594202899,0.252247191,0.23,0,0,0,0,1,0
0.048387097,0.012841895,0.081300813,0.594202899,0.647752809,0.26,1,0,0,0,1,1
0.048387097,0.01551034,0.008130081,0.594202899,0.139325843,0.22,0,0,0,0,1,0
0.048387097,0.01551034,0.024390244,0.594202899,,0.22,1,0,0,0,1,0
0.040322581,0.016010674,0.016260163,0.594202899,0.621910112,0.21,1,0,0,0,1,1
0.048387097,0.002535023,0,0.202898551,0.367977528,0.39,1,0,1,0,0,1
0.008064516,0.002543863,,0.166666667,0.042134831,0.32,0,1,0,0,0,1
0.048387097,0.02018012,0.040650407,0.594202899,0.195505618,0.17,0,0,0,0,1,0
0.040322581,0.02018012,0.073170732,0.594202899,0.425280899,0.17,1,0,0,0,1,0
0.024193548,0.013008672,0.016260163,0.591304348,0.408426966,0.25,0,0,0,0,1,0
0.008064516,0.002585057,0,0.420289855,0.237078652,0.77,0,1,0,0,0,1
0.048387097,0.007671781,0.056910569,0.579710145,0.116292135,0.41,0,0,0,0,1,1
0.024193548,0.011007338,0.016260163,0.579710145,0.434831461,0.29,1,0,0,0,1,0
0.016129032,0.00263509,0.008130081,0.046376812,0.166292135,0.11,0,0,0,1,0,0
0.830645161,0.012675784,0.016260163,0.576811594,0.271348315,0.25,0,0,0,0,1,0
0.024193548,0.008338893,0.056910569,0.576086957,0.116292135,0.38,0,0,0,0,1,1
0.048387097,0.003669113,0.081300813,0.566666667,0.243820225,0.77,0,0,0,0,1,1
0.032258065,0.004836558,0.008130081,0.565217391,0.312921348,0.61,0,0,0,0,1,1
0.024193548,0.002668446,0,0.130434783,0.353370787,0.25,0,0,0,1,0,0
0.016129032,0.002668446,0.048780488,0.253623188,0.293820225,0.46,0,0,0,1,0,0
0.032258065,0.005230821,0.008130081,0.565217391,0.399438202,0.57,0,0,0,0,1,1
0.040322581,0.005670447,0.032520325,0.565217391,0.515168539,0.53,0,0,0,0,1,1
0.024193548,0.00466978,0.024390244,0.565217391,0.403932584,0.63,0,0,0,0,1,1
0.040322581,0.005671114,0.048780488,0.565217391,0.432022472,0.53,0,0,0,0,1,1
0.024193548,0.002668446,0.016260163,0.171014493,0.293820225,0.32,0,1,0,0,0,0
0.040322581,0.005763175,0.073170732,0.565217391,0.325842697,0.52,1,0,0,0,1,1
0.024193548,0.00481988,0.008130081,0.565217391,0.594382022,0.61,0,0,0,0,1,1
0.040322581,0.005003336,0.081300813,0.565217391,0.194382022,0.59,0,0,0,0,1,1
0.032258065,0.006004003,0.032520325,0.565217391,0.399438202,0.5,0,0,0,0,1,1
0.008064516,0.005336891,0.040650407,0.565217391,,0.56,1,0,0,0,1,1
0.048387097,0.002668446,0.040650407,0.124637681,0.032022472,0.24,0,1,0,0,0,0
0.040322581,0.006337558,0.016260163,0.565217391,0.452247191,0.48,0,0,0,0,1,1
0.016129032,0.006374917,0.056910569,0.565217391,0.088202247,0.47,0,0,0,0,1,1
0.040322581,0.002668446,0,0.149275362,0.593820225,0.28,1,0,0,1,0,0
0.024193548,0.002668446,0.056910569,0.09057971,,0.18,1,1,0,0,0,0
0.016129032,0.005539026,0.048780488,0.565217391,0.633146067,0.54,0,0,0,0,1,1
0.040322581,0.005670447,0.073170732,0.565217391,0.319662921,0.53,0,0,0,0,1,1
0.016129032,0.006837892,0,0.565217391,0.139325843,0.44,0,0,0,0,1,1
0.024193548,0.006837892,0.032520325,0.565217391,0.271348315,0.44,0,0,0,0,1,1
0.032258065,0.006837892,0.06504065,0.565217391,,0.44,0,0,0,0,1,1
0.024193548,0.002668446,0.056910569,0.020289855,0.116292135,0.06,0,0,0,1,0,0
0.016129032,0.006837892,0.008130081,0.565217391,0.47752809,0.44,1,0,0,0,1,1
